Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Day_Of_Week,Year,Month,Day,Hour,Minute,WeekStatus_Weekend,Load_Type
3.06,3.92,0,0,61.53,100,82800,6,2018,4,7,23,0,1,1
80.21,15.77,0.94,0.04,98.12,99.99,33300,0,2018,4,8,9,15,1,1
90.58,19.87,0.5,0.04,97.68,100,34200,0,2018,4,8,9,30,1,1
93.96,20.3,0.36,0.04,97.74,100,35100,0,2018,4,8,9,45,1,1
79.09,15.73,0.94,0.04,98.08,99.99,36000,0,2018,4,8,10,0,1,1
3.02,3.85,0,0,61.72,100,81000,0,2018,4,8,22,30,1,1
3.06,3.82,0,0,62.52,100,81900,0,2018,4,8,22,45,1,1
3.2,4.14,0,0,61.16,100,82800,0,2018,4,8,23,0,1,1
58.21,21.64,0,0.03,93.73,100,33300,1,2018,4,9,9,15,0,1
62.24,25.85,0,0.03,92.35,100,34200,1,2018,4,9,9,30,0,1
72.68,36.97,0,0.03,89.13,100,35100,1,2018,4,9,9,45,0,1
54.79,19.73,0,0.03,94.09,100,36000,1,2018,4,9,10,0,0,1
53.1,24.98,0,0.02,90.49,100,62100,1,2018,4,9,17,15,0,1
69.3,34.02,0.58,0.03,89.77,100,63000,1,2018,4,9,17,30,0,1
45.72,26.82,0.68,0.02,86.25,99.99,65700,1,2018,4,9,18,15,0,1
62.39,51.48,0,0.03,77.13,100,66600,1,2018,4,9,18,30,0,1
77.98,47.48,0,0.04,85.41,100,67500,1,2018,4,9,18,45,0,1
72.25,31.28,0,0.03,91.77,100,68400,1,2018,4,9,19,0,0,1
110.95,59.26,0,0.05,88.21,100,69300,1,2018,4,9,19,15,0,1
111.13,55.04,0,0.05,89.61,100,70200,1,2018,4,9,19,30,0,1
90.25,40.54,0,0.04,91.22,100,71100,1,2018,4,9,19,45,0,1
108.5,55.37,0,0.05,89.07,100,72000,1,2018,4,9,20,0,0,1
121.61,61.13,0,0.06,89.35,100,72900,1,2018,4,9,20,15,0,1
74.12,24.01,0,0.03,95.13,100,73800,1,2018,4,9,20,30,0,1
93.96,29.81,0,0.04,95.32,100,74700,1,2018,4,9,20,45,0,1
84.1,18.32,0.4,0.04,97.71,100,75600,1,2018,4,9,21,0,0,1
72.5,13.9,1.08,0.03,98.21,99.99,76500,1,2018,4,9,21,15,0,1
52.02,6.3,2.2,0.02,99.27,99.91,77400,1,2018,4,9,21,30,0,1
90.36,21.6,0,0.04,97.26,100,78300,1,2018,4,9,21,45,0,1
79.31,15.48,1.22,0.04,98.15,99.99,79200,1,2018,4,9,22,0,0,1
80.35,29.3,1.04,0.04,93.95,99.99,80100,1,2018,4,9,22,15,0,1
27.43,19.3,0,0.01,81.78,100,81000,1,2018,4,9,22,30,0,1
7.6,5.54,0,0,80.81,100,81900,1,2018,4,9,22,45,0,1
3.82,4.43,0,0,65.3,100,82800,1,2018,4,9,23,0,0,1
65.23,29.12,0,0.03,91.31,100,33300,2,2018,4,10,9,15,0,1
66.64,30.42,0,0.03,90.97,100,34200,2,2018,4,10,9,30,0,1
61.52,24.62,0,0.03,92.84,100,35100,2,2018,4,10,9,45,0,1
61.45,24.91,0,0.03,92.68,100,36000,2,2018,4,10,10,0,0,1
67.21,31.39,0,0.03,90.61,100,62100,2,2018,4,10,17,15,0,1
58.97,28.3,0,0.03,90.16,100,63000,2,2018,4,10,17,30,0,1
41.51,9.54,0.58,0.02,97.46,99.99,63900,2,2018,4,10,17,45,0,1
33.8,14.29,0.65,0.02,92.11,99.98,65700,2,2018,4,10,18,15,0,1
44.6,31.72,0,0.02,81.49,100,66600,2,2018,4,10,18,30,0,1
47.41,19.87,0,0.02,92.23,100,67500,2,2018,4,10,18,45,0,1
48.17,15.52,0,0.02,95.18,100,68400,2,2018,4,10,19,0,0,1
48.67,16.67,0,0.02,94.6,100,69300,2,2018,4,10,19,15,0,1
45.32,14.33,0,0.02,95.35,100,70200,2,2018,4,10,19,30,0,1
40.14,8.21,0.04,0.02,97.97,100,71100,2,2018,4,10,19,45,0,1
47.05,15.66,0,0.02,94.88,100,72000,2,2018,4,10,20,0,0,1
48.85,14.8,0,0.02,95.7,100,72900,2,2018,4,10,20,15,0,1
51.16,15.59,0,0.02,95.66,100,73800,2,2018,4,10,20,30,0,1
42.98,3.85,1.12,0.02,99.6,99.97,74700,2,2018,4,10,20,45,0,1
3.85,4.97,0,0,61.24,100,81000,2,2018,4,10,22,30,0,1
3.74,4.86,0,0,60.99,100,81900,2,2018,4,10,22,45,0,1
3.74,4.75,0,0,61.86,100,82800,2,2018,4,10,23,0,0,1
58,28.08,0,0.03,90.01,100,33300,3,2018,4,11,9,15,0,1
70.13,35.96,0,0.03,88.98,100,34200,3,2018,4,11,9,30,0,1
59.65,29.3,0,0.03,89.76,100,35100,3,2018,4,11,9,45,0,1
56.45,27.61,0,0.03,89.83,100,36000,3,2018,4,11,10,0,0,1
70.88,39.56,0,0.03,87.32,100,62100,3,2018,4,11,17,15,0,1
57.02,29.34,0,0.03,88.92,100,63000,3,2018,4,11,17,30,0,1
36.07,5.54,4.14,0.02,98.84,99.35,63900,3,2018,4,11,17,45,0,1
40.54,19.98,0.68,0.02,89.7,99.99,65700,3,2018,4,11,18,15,0,1
62.82,40.82,0,0.03,83.85,100,66600,3,2018,4,11,18,30,0,1
85.03,35.17,0,0.04,92.41,100,67500,3,2018,4,11,18,45,0,1
117.58,44.64,0,0.05,93.49,100,68400,3,2018,4,11,19,0,0,1
77.87,21.82,0,0.04,96.29,100,69300,3,2018,4,11,19,15,0,1
95.08,40.93,0,0.04,91.85,100,70200,3,2018,4,11,19,30,0,1
94,30.31,0,0.04,95.17,100,71100,3,2018,4,11,19,45,0,1
104.11,40.1,0,0.05,93.32,100,72000,3,2018,4,11,20,0,0,1
105.19,33.88,0,0.05,95.18,100,72900,3,2018,4,11,20,15,0,1
71.5,17.64,0.04,0.03,97.09,100,73800,3,2018,4,11,20,30,0,1
88.63,16.34,0,0.04,98.34,100,74700,3,2018,4,11,20,45,0,1
3.6,4.86,0,0,59.52,100,81000,3,2018,4,11,22,30,0,1
3.53,4.79,0,0,59.33,100,81900,3,2018,4,11,22,45,0,1
3.6,4.5,0,0,62.47,100,82800,3,2018,4,11,23,0,0,1
118.55,49.82,0,0.05,92.19,100,33300,4,2018,4,12,9,15,0,1
104.54,47.95,0,0.05,90.89,100,34200,4,2018,4,12,9,30,0,1
77.15,38.99,0,0.04,89.25,100,35100,4,2018,4,12,9,45,0,1
46.91,12.42,0,0.02,96.67,100,36000,4,2018,4,12,10,0,0,1
60.16,20.66,0,0.03,94.58,100,62100,4,2018,4,12,17,15,0,1
67.68,33.26,0,0.03,89.75,100,63000,4,2018,4,12,17,30,0,1
37.04,4.93,2.41,0.02,99.13,99.79,63900,4,2018,4,12,17,45,0,1
33.91,13.68,0.61,0.02,92.74,99.98,65700,4,2018,4,12,18,15,0,1
36.54,18.72,0,0.02,89,100,66600,4,2018,4,12,18,30,0,1
34.67,4.9,0.79,0.02,99.02,99.97,67500,4,2018,4,12,18,45,0,1
37.58,1.84,0.43,0.02,99.88,99.99,68400,4,2018,4,12,19,0,0,1
35.1,1.04,1.87,0.02,99.96,99.86,69300,4,2018,4,12,19,15,0,1
37.3,1.3,0.79,0.02,99.94,99.98,70200,4,2018,4,12,19,30,0,1
35.1,0.9,2.05,0.02,99.97,99.83,71100,4,2018,4,12,19,45,0,1
36.18,0.94,1.22,0.02,99.97,99.94,72000,4,2018,4,12,20,0,0,1
35.96,1.12,1.69,0.02,99.95,99.89,72900,4,2018,4,12,20,15,0,1
33.84,0.54,3.1,0.02,99.99,99.58,73800,4,2018,4,12,20,30,0,1
35.78,0.94,1.76,0.02,99.97,99.88,74700,4,2018,4,12,20,45,0,1
4,6.44,0,0,52.76,100,81000,4,2018,4,12,22,30,0,1
4.03,6.34,0,0,53.64,100,81900,4,2018,4,12,22,45,0,1
4.07,6.41,0,0,53.6,100,82800,4,2018,4,12,23,0,0,1
57.78,21.28,0,0.03,93.84,100,33300,5,2018,4,13,9,15,0,1
73.8,37.37,0,0.03,89.21,100,34200,5,2018,4,13,9,30,0,1
64.4,22.25,0,0.03,94.52,100,35100,5,2018,4,13,9,45,0,1
63.76,26.03,0,0.03,92.58,100,36000,5,2018,4,13,10,0,0,1
37.62,3.24,1.87,0.02,99.63,99.88,62100,5,2018,4,13,17,15,0,1
32.54,0.83,6.16,0.01,99.97,98.25,63000,5,2018,4,13,17,30,0,1
28.15,7.16,0.68,0.01,96.91,99.97,65700,5,2018,4,13,18,15,0,1
29.59,8.64,0,0.01,95.99,100,66600,5,2018,4,13,18,30,0,1
30.64,2.16,4,0.01,99.75,99.16,67500,5,2018,4,13,18,45,0,1
31.14,0.32,4.9,0.01,99.99,98.78,68400,5,2018,4,13,19,0,0,1
33.08,0.22,3.35,0.02,100,99.49,69300,5,2018,4,13,19,15,0,1
34.63,0.4,3.6,0.02,99.99,99.46,70200,5,2018,4,13,19,30,0,1
35.06,0.61,3.2,0.02,99.98,99.59,71100,5,2018,4,13,19,45,0,1
37.33,1.08,2.09,0.02,99.96,99.84,72000,5,2018,4,13,20,0,0,1
37.08,0.94,2.16,0.02,99.97,99.83,72900,5,2018,4,13,20,15,0,1
36.5,0.65,2.52,0.02,99.98,99.76,73800,5,2018,4,13,20,30,0,1
39.38,1.8,0.36,0.02,99.9,100,74700,5,2018,4,13,20,45,0,1
4.9,5.36,0,0,67.47,100,81000,5,2018,4,13,22,30,0,1
4.75,5.26,0,0,67.02,100,81900,5,2018,4,13,22,45,0,1
4.75,5.18,0,0,67.59,100,82800,5,2018,4,13,23,0,0,1
34.6,0.07,4.36,0.02,100,99.22,33300,6,2018,4,14,9,15,1,1
35.53,0,4.32,0.02,100,99.27,34200,6,2018,4,14,9,30,1,1
34.74,0.47,4.86,0.02,99.99,99.04,35100,6,2018,4,14,9,45,1,1
34.96,0.72,3.06,0.02,99.98,99.62,36000,6,2018,4,14,10,0,1,1
3.53,4.07,0,0,65.52,100,81000,6,2018,4,14,22,30,1,1
3.38,3.89,0,0,65.59,100,81900,6,2018,4,14,22,45,1,1
3.13,3.56,0,0,66.03,100,82800,6,2018,4,14,23,0,1,1
74.09,41.51,0,0.03,87.24,100,33300,1,2018,4,16,9,15,0,1
61.42,28.3,0,0.03,90.82,100,34200,1,2018,4,16,9,30,0,1
67.07,29.3,0,0.03,91.64,100,35100,1,2018,4,16,9,45,0,1
73.33,39.1,0,0.03,88.24,100,36000,1,2018,4,16,10,0,0,1
54.29,21.17,0,0.02,93.17,100,62100,1,2018,4,16,17,15,0,1
50.58,13.57,0.9,0.02,96.58,99.98,63000,1,2018,4,16,17,30,0,1
37.87,14.72,0.65,0.02,93.21,99.99,65700,1,2018,4,16,18,15,0,1
43.06,20.41,0,0.02,90.36,100,66600,1,2018,4,16,18,30,0,1
40.1,5.87,0.68,0.02,98.95,99.99,67500,1,2018,4,16,18,45,0,1
44.6,2.81,0,0.02,99.8,100,68400,1,2018,4,16,19,0,0,1
38.77,1.08,2.95,0.02,99.96,99.71,69300,1,2018,4,16,19,15,0,1
44.21,3.96,0,0.02,99.6,100,70200,1,2018,4,16,19,30,0,1
40.5,1.51,1.62,0.02,99.93,99.92,71100,1,2018,4,16,19,45,0,1
43.52,2.27,0.04,0.02,99.86,100,72000,1,2018,4,16,20,0,0,1
41.04,1.91,1.15,0.02,99.89,99.96,72900,1,2018,4,16,20,15,0,1
40.97,1.55,0.5,0.02,99.93,99.99,73800,1,2018,4,16,20,30,0,1
38.63,0.65,1.8,0.02,99.99,99.89,74700,1,2018,4,16,20,45,0,1
3.85,4,0,0,69.35,100,81000,1,2018,4,16,22,30,0,1
3.78,3.85,0,0,70.06,100,81900,1,2018,4,16,22,45,0,1
3.74,3.92,0,0,69.03,100,82800,1,2018,4,16,23,0,0,1
50.65,17.42,0,0.02,94.56,100,33300,2,2018,4,17,9,15,0,1
63.47,28.08,0,0.03,91.45,100,34200,2,2018,4,17,9,30,0,1
65.02,29.92,0,0.03,90.84,100,35100,2,2018,4,17,9,45,0,1
62.24,26.35,0,0.03,92.09,100,36000,2,2018,4,17,10,0,0,1
84.02,19.69,0,0.04,97.36,100,62100,2,2018,4,17,17,15,0,1
91.84,24.66,0,0.04,96.58,100,63000,2,2018,4,17,17,30,0,1
35.6,2.3,4.86,0.02,99.79,99.08,63900,2,2018,4,17,17,45,0,1
53.75,21.35,0.58,0.02,92.94,99.99,65700,2,2018,4,17,18,15,0,1
99.72,46.55,0,0.05,90.61,100,66600,2,2018,4,17,18,30,0,1
86.44,30.42,0,0.04,94.33,100,67500,2,2018,4,17,18,45,0,1
127.4,55.22,0,0.06,91.75,100,68400,2,2018,4,17,19,0,0,1
95.58,41.04,0,0.04,91.89,100,69300,2,2018,4,17,19,15,0,1
127.73,63.86,0,0.06,89.44,100,70200,2,2018,4,17,19,30,0,1
94.64,41.36,0,0.04,91.63,100,71100,2,2018,4,17,19,45,0,1
111.74,45.65,0,0.05,92.57,100,72000,2,2018,4,17,20,0,0,1
89.6,32.72,0,0.04,93.93,100,72900,2,2018,4,17,20,15,0,1
100.33,30.46,0,0.05,95.69,100,73800,2,2018,4,17,20,30,0,1
82.04,13.39,0.25,0.04,98.69,100,74700,2,2018,4,17,20,45,0,1
4.39,4.54,0,0,69.51,100,81000,2,2018,4,17,22,30,0,1
3.67,3.56,0,0,71.78,100,81900,2,2018,4,17,22,45,0,1
3.6,3.28,0,0,73.92,100,82800,2,2018,4,17,23,0,0,1
115.78,46.8,0,0.05,92.71,100,33300,3,2018,4,18,9,15,0,1
121.18,52.96,0,0.06,91.63,100,34200,3,2018,4,18,9,30,0,1
78.91,30.78,0,0.04,93.16,100,35100,3,2018,4,18,9,45,0,1
109.55,33.44,0,0.05,95.64,100,36000,3,2018,4,18,10,0,0,1
63.25,34.02,0,0.03,88.07,100,62100,3,2018,4,18,17,15,0,1
71.14,38.99,0,0.03,87.69,100,63000,3,2018,4,18,17,30,0,1
40.68,7.27,0.4,0.02,98.44,100,63900,3,2018,4,18,17,45,0,1
3.6,3.49,0,0,71.8,100,81000,3,2018,4,18,22,30,0,1
3.6,3.42,0,0,72.5,100,81900,3,2018,4,18,22,45,0,1
3.64,3.49,0,0,72.18,100,82800,3,2018,4,18,23,0,0,1
66.96,29.12,0,0.03,91.7,100,33300,4,2018,4,19,9,15,0,1
58.32,25.7,0,0.03,91.51,100,34200,4,2018,4,19,9,30,0,1
74.34,37.01,0,0.03,89.52,100,35100,4,2018,4,19,9,45,0,1
57.2,24.52,0,0.03,91.91,100,36000,4,2018,4,19,10,0,0,1
66.74,33.23,0,0.03,89.52,100,62100,4,2018,4,19,17,15,0,1
51.16,19.66,0.18,0.02,93.34,100,63000,4,2018,4,19,17,30,0,1
31.72,13.68,0.65,0.01,91.82,99.98,65700,4,2018,4,19,18,15,0,1
46.55,32.76,0,0.02,81.78,100,66600,4,2018,4,19,18,30,0,1
50.11,21.64,0,0.02,91.81,100,67500,4,2018,4,19,18,45,0,1
40.39,2.81,0.58,0.02,99.76,99.99,68400,4,2018,4,19,19,0,0,1
41.4,3.78,0,0.02,99.59,100,69300,4,2018,4,19,19,15,0,1
40.1,3.13,0.4,0.02,99.7,100,70200,4,2018,4,19,19,30,0,1
41.98,6.34,0.14,0.02,98.88,100,71100,4,2018,4,19,19,45,0,1
42.44,7.38,0,0.02,98.52,100,72000,4,2018,4,19,20,0,0,1
39.82,3.92,0.58,0.02,99.52,99.99,72900,4,2018,4,19,20,15,0,1
40.75,2.38,0.18,0.02,99.83,100,73800,4,2018,4,19,20,30,0,1
38.45,1.33,1.44,0.02,99.94,99.93,74700,4,2018,4,19,20,45,0,1
3.56,3.42,0,0,72.11,100,81000,4,2018,4,19,22,30,0,1
3.56,3.53,0,0,71.01,100,81900,4,2018,4,19,22,45,0,1
3.6,3.71,0,0,69.64,100,82800,4,2018,4,19,23,0,0,1
74.38,37.33,0,0.03,89.38,100,33300,5,2018,4,20,9,15,0,1
71.39,34.96,0,0.03,89.81,100,34200,5,2018,4,20,9,30,0,1
62.03,30.64,0,0.03,89.66,100,35100,5,2018,4,20,9,45,0,1
74.2,36.68,0,0.03,89.64,100,36000,5,2018,4,20,10,0,0,1
82.84,32.51,0,0.04,93.09,100,62100,5,2018,4,20,17,15,0,1
124.7,50.47,0,0.06,92.7,100,63000,5,2018,4,20,17,30,0,1
39.74,5.83,3.6,0.02,98.94,99.59,63900,5,2018,4,20,17,45,0,1
37.19,11.92,0.97,0.02,95.23,99.97,65700,5,2018,4,20,18,15,0,1
73.48,30.31,0,0.03,92.44,100,66600,5,2018,4,20,18,30,0,1
92.38,25.16,0.14,0.04,96.49,100,67500,5,2018,4,20,18,45,0,1
61.09,5.15,1.3,0.03,99.65,99.98,68400,5,2018,4,20,19,0,0,1
97.52,21.6,0,0.04,97.63,100,69300,5,2018,4,20,19,15,0,1
73.76,12.71,1.04,0.03,98.55,99.99,70200,5,2018,4,20,19,30,0,1
62.42,4.14,1.22,0.03,99.78,99.98,71100,5,2018,4,20,19,45,0,1
4.75,4.82,0,0,70.19,100,81000,5,2018,4,20,22,30,0,1
4.36,4.46,0,0,69.9,100,81900,5,2018,4,20,22,45,0,1
3.46,3.38,0,0,71.53,100,82800,5,2018,4,20,23,0,0,1
57.74,4.46,0.54,0.03,99.7,100,33300,6,2018,4,21,9,15,1,1
34.34,1.55,1.33,0.02,99.9,99.93,34200,6,2018,4,21,9,30,1,1
36.43,3.13,0.47,0.02,99.63,99.99,35100,6,2018,4,21,9,45,1,1
65.3,9.07,0.22,0.03,99.05,100,36000,6,2018,4,21,10,0,1,1
3.06,4.43,0,0,56.83,100,81000,6,2018,4,21,22,30,1,1
3.06,4.25,0,0,58.43,100,81900,6,2018,4,21,22,45,1,1
3.02,4.18,0,0,58.56,100,82800,6,2018,4,21,23,0,1,1
31.93,1.15,1.98,0.01,99.94,99.81,33300,0,2018,4,22,9,15,1,1
30.92,0.72,3.06,0.01,99.97,99.51,34200,0,2018,4,22,9,30,1,1
32.36,1.3,1.69,0.01,99.92,99.86,35100,0,2018,4,22,9,45,1,1
33.12,1.04,2.12,0.02,99.95,99.8,36000,0,2018,4,22,10,0,1,1
3.2,4.64,0,0,56.77,100,81000,0,2018,4,22,22,30,1,1
3.53,4.57,0,0,61.13,100,81900,0,2018,4,22,22,45,1,1
3.6,4.32,0,0,64.02,100,82800,0,2018,4,22,23,0,1,1
71.68,35.1,0,0.03,89.81,100,33300,1,2018,4,23,9,15,0,1
77.33,44.14,0,0.04,86.85,100,34200,1,2018,4,23,9,30,0,1
64.73,25.63,0,0.03,92.98,100,35100,1,2018,4,23,9,45,0,1
74.38,41.4,0,0.03,87.38,100,36000,1,2018,4,23,10,0,0,1
50.83,12.78,0,0.02,96.98,100,62100,1,2018,4,23,17,15,0,1
41.44,3.78,1.55,0.02,99.59,99.93,63000,1,2018,4,23,17,30,0,1
32.29,9.58,0.68,0.01,95.87,99.98,65700,1,2018,4,23,18,15,0,1
41.62,18.58,0,0.02,91.31,100,66600,1,2018,4,23,18,30,0,1
43.31,6.48,0.04,0.02,98.9,100,67500,1,2018,4,23,18,45,0,1
39.92,0.86,1.51,0.02,99.98,99.93,68400,1,2018,4,23,19,0,0,1
44.68,4.86,0.04,0.02,99.41,100,69300,1,2018,4,23,19,15,0,1
43.85,3.1,0.47,0.02,99.75,99.99,70200,1,2018,4,23,19,30,0,1
40.75,0.83,1.58,0.02,99.98,99.92,71100,1,2018,4,23,19,45,0,1
42.98,1.62,0.14,0.02,99.93,100,72000,1,2018,4,23,20,0,0,1
40.46,0.97,1.33,0.02,99.97,99.95,72900,1,2018,4,23,20,15,0,1
41.22,1.12,0.72,0.02,99.96,99.98,73800,1,2018,4,23,20,30,0,1
40.57,0.72,1.44,0.02,99.98,99.94,74700,1,2018,4,23,20,45,0,1
3.82,4.07,0,0,68.44,100,81000,1,2018,4,23,22,30,0,1
3.82,4.07,0,0,68.44,100,81900,1,2018,4,23,22,45,0,1
3.78,4.07,0,0,68.05,100,82800,1,2018,4,23,23,0,0,1
49.43,8.96,0,0.02,98.4,100,33300,2,2018,4,24,9,15,0,1
53.5,11.74,0,0.02,97.68,100,34200,2,2018,4,24,9,30,0,1
58.54,17.5,0,0.03,95.81,100,35100,2,2018,4,24,9,45,0,1
58.82,18.9,0,0.03,95.21,100,36000,2,2018,4,24,10,0,0,1
66.71,26.75,0,0.03,92.82,100,62100,2,2018,4,24,17,15,0,1
69.84,27.32,0.04,0.03,93.13,100,63000,2,2018,4,24,17,30,0,1
50.98,23.54,0.68,0.02,90.79,99.99,65700,2,2018,4,24,18,15,0,1
80.64,46.76,0,0.04,86.51,100,66600,2,2018,4,24,18,30,0,1
66.71,23.94,0,0.03,94.12,100,67500,2,2018,4,24,18,45,0,1
83.81,30.96,0,0.04,93.8,100,68400,2,2018,4,24,19,0,0,1
52.16,17.03,0,0.02,95.06,100,69300,2,2018,4,24,19,15,0,1
43.56,8.86,0,0.02,97.99,100,70200,2,2018,4,24,19,30,0,1
57.1,14,0,0.03,97.12,100,71100,2,2018,4,24,19,45,0,1
47.34,13.97,0,0.02,95.91,100,72000,2,2018,4,24,20,0,0,1
86.26,28.69,0,0.04,94.89,100,72900,2,2018,4,24,20,15,0,1
85.97,32.65,0,0.04,93.49,100,73800,2,2018,4,24,20,30,0,1
63.83,11.16,0.25,0.03,98.51,100,74700,2,2018,4,24,20,45,0,1
57.49,10.01,4.57,0.03,98.52,99.69,75600,2,2018,4,24,21,0,0,1
3.74,3.82,0,0,69.96,100,81000,2,2018,4,24,22,30,0,1
3.74,3.67,0,0,71.38,100,81900,2,2018,4,24,22,45,0,1
3.64,3.64,0,0,70.71,100,82800,2,2018,4,24,23,0,0,1
60.52,23.04,0,0.03,93.46,100,33300,3,2018,4,25,9,15,0,1
113.29,52.96,0,0.05,90.59,100,34200,3,2018,4,25,9,30,0,1
53.64,34.02,0,0.02,84.45,100,35100,3,2018,4,25,9,45,0,1
63.14,47.95,0,0.03,79.64,100,36000,3,2018,4,25,10,0,0,1
76.25,37.69,0,0.03,89.65,100,62100,3,2018,4,25,17,15,0,1
104.58,62.86,0,0.05,85.71,100,63000,3,2018,4,25,17,30,0,1
62.93,33.08,0,0.03,88.52,100,63900,3,2018,4,25,17,45,0,1
40.25,2.92,0.04,0.02,99.74,100,64800,3,2018,4,25,18,0,0,1
52.27,22.39,0,0.02,91.92,100,65700,3,2018,4,25,18,15,0,1
45.29,21.53,0,0.02,90.31,100,66600,3,2018,4,25,18,30,0,1
42.37,8.68,0.54,0.02,97.97,99.99,67500,3,2018,4,25,18,45,0,1
86.51,21.53,0.25,0.04,97.04,100,68400,3,2018,4,25,19,0,0,1
66.78,13.14,0.47,0.03,98.12,100,69300,3,2018,4,25,19,15,0,1
80.35,20.66,0.18,0.04,96.85,100,70200,3,2018,4,25,19,30,0,1
98.53,26.78,0.07,0.05,96.5,100,71100,3,2018,4,25,19,45,0,1
53.57,7.16,0.94,0.02,99.12,99.98,72000,3,2018,4,25,20,0,0,1
84.56,19.87,0.47,0.04,97.35,100,72900,3,2018,4,25,20,15,0,1
101.27,25.99,0.11,0.05,96.86,100,73800,3,2018,4,25,20,30,0,1
49.36,5.94,1.55,0.02,99.28,99.95,74700,3,2018,4,25,20,45,0,1
3.78,3.92,0,0,69.41,100,81000,3,2018,4,25,22,30,0,1
3.67,3.82,0,0,69.28,100,81900,3,2018,4,25,22,45,0,1
3.64,3.82,0,0,68.98,100,82800,3,2018,4,25,23,0,0,1
87.73,41.51,0,0.04,90.39,100,33300,4,2018,4,26,9,15,0,1
111.74,47.3,0,0.05,92.09,100,34200,4,2018,4,26,9,30,0,1
106.74,45.61,0,0.05,91.96,100,35100,4,2018,4,26,9,45,0,1
132.41,58.36,0,0.06,91.51,100,36000,4,2018,4,26,10,0,0,1
114.88,48.1,0,0.05,92.24,100,62100,4,2018,4,26,17,15,0,1
98.75,46.3,0,0.05,90.54,100,63000,4,2018,4,26,17,30,0,1
52.38,13.5,0.9,0.02,96.84,99.99,63900,4,2018,4,26,17,45,0,1
84.28,45.76,0.65,0.04,87.88,100,65700,4,2018,4,26,18,15,0,1
104.33,64.19,0,0.05,85.17,100,66600,4,2018,4,26,18,30,0,1
84.6,42.48,0,0.04,89.37,100,67500,4,2018,4,26,18,45,0,1
129.78,58.28,0,0.06,91.22,100,68400,4,2018,4,26,19,0,0,1
94.46,38.88,0,0.04,92.47,100,69300,4,2018,4,26,19,15,0,1
119.34,52.81,0,0.05,91.45,100,70200,4,2018,4,26,19,30,0,1
89.06,43.78,0,0.04,89.74,100,71100,4,2018,4,26,19,45,0,1
94.5,44.5,0,0.04,90.47,100,72000,4,2018,4,26,20,0,0,1
85.61,38.84,0,0.04,91.07,100,72900,4,2018,4,26,20,15,0,1
95.62,30.92,0,0.04,95.15,100,73800,4,2018,4,26,20,30,0,1
48.96,12.71,0,0.02,96.79,100,74700,4,2018,4,26,20,45,0,1
50.33,13.1,0.32,0.02,96.78,100,75600,4,2018,4,26,21,0,0,1
3.64,3.2,0,0,75.1,100,81000,4,2018,4,26,22,30,0,1
3.56,3.24,0,0,73.96,100,81900,4,2018,4,26,22,45,0,1
3.6,3.17,0,0,75.05,100,82800,4,2018,4,26,23,0,0,1
116.03,40.9,0,0.05,94.31,100,33300,5,2018,4,27,9,15,0,1
50.47,8.86,0.04,0.02,98.49,100,34200,5,2018,4,27,9,30,0,1
40,5.08,0.22,0.02,99.2,100,35100,5,2018,4,27,9,45,0,1
51.84,13.75,0.04,0.02,96.66,100,36000,5,2018,4,27,10,0,0,1
40.03,8.64,0,0.02,97.75,100,62100,5,2018,4,27,17,15,0,1
48.56,14.29,1.55,0.02,95.93,99.95,63000,5,2018,4,27,17,30,0,1
39.31,18.72,0.72,0.02,90.29,99.98,65700,5,2018,4,27,18,15,0,1
68.69,48.2,0,0.03,81.86,100,66600,5,2018,4,27,18,30,0,1
84.92,40,0,0.04,90.47,100,67500,5,2018,4,27,18,45,0,1
98.53,37.26,0,0.05,93.54,100,68400,5,2018,4,27,19,0,0,1
47.16,22.86,0,0.02,89.99,100,69300,5,2018,4,27,19,15,0,1
61.81,34.06,0,0.03,87.58,100,70200,5,2018,4,27,19,30,0,1
77.26,35.14,0,0.04,91.03,100,71100,5,2018,4,27,19,45,0,1
88.16,40.43,0,0.04,90.9,100,72000,5,2018,4,27,20,0,0,1
110.81,50,0,0.05,91.15,100,72900,5,2018,4,27,20,15,0,1
84.1,35.93,0,0.04,91.96,100,73800,5,2018,4,27,20,30,0,1
71.96,19.12,0.18,0.03,96.65,100,74700,5,2018,4,27,20,45,0,1
55.3,4.93,6.23,0.03,99.6,99.37,75600,5,2018,4,27,21,0,0,1
3.31,3.31,0,0,70.71,100,81000,5,2018,4,27,22,30,0,1
3.31,3.13,0,0,72.66,100,81900,5,2018,4,27,22,45,0,1
3.35,3.2,0,0,72.31,100,82800,5,2018,4,27,23,0,0,1
32.29,0,5.62,0.01,100,98.52,33300,6,2018,4,28,9,15,1,1
69.3,4.28,0.9,0.03,99.81,99.99,34200,6,2018,4,28,9,30,1,1
63.22,3.35,1.69,0.03,99.86,99.96,35100,6,2018,4,28,9,45,1,1
70.6,2.56,0.94,0.03,99.93,99.99,36000,6,2018,4,28,10,0,1,1
3.17,3.89,0,0,63.17,100,81000,6,2018,4,28,22,30,1,1
3.17,3.42,0,0,67.98,100,81900,6,2018,4,28,22,45,1,1
4.21,4.79,0,0,66.02,100,82800,6,2018,4,28,23,0,1,1
84.96,47.12,0,0.04,87.45,100,33300,1,2018,4,30,9,15,0,1
